"","site","latitude","longitude","N","npp.mean","npp.sd","npp.cv"
"322","195_426305",40.8667,-90.5,11,5429.18181818182,653.443160218518,0.120357575432489
"323","195_426309",40.9167,-90.0333,11,4521.72727272727,694.969652705655,0.153695614703999
"324","195_427030",40.65,-90.9833,11,4564.45454545455,817.880353552567,0.179184685794942
"325","195_427040",40.9333,-89.8,11,4943.18181818182,655.690600539892,0.132645454821863
"326","195_427164",42.1,-73.4167,11,9463.45454545455,510.856606815722,0.05398204264225
"327","195_427712",38.9167,-96.7667,11,4083.81818181818,1015.21247216352,0.248593944922281
"328","195_427722",39.25,-95.6,11,5557.54545454545,1005.83153297522,0.18098485045274
"329","195_427782",41.1667,-88.1833,11,4826.54545454545,467.302121466694,0.096819169293559
"330","195_427869",42.55,-76.6333,11,6536.90909090909,335.781909740669,0.0513670765603338
"331","195_427903",41.7667,-72.1333,11,9752.27272727273,448.846764700179,0.0460248372099928
"332","195_428505",40.9333,-88.95,11,4365.72727272727,655.189757384697,0.150075741441219
"333","195_428589",42.7,-77.95,11,8957.18181818182,479.779286376938,0.0535636426853649
"334","195_428603",42.35,-76.0333,11,6586.54545454545,323.587194937119,0.0491285146622357
"335","195_428604",42.35,-75.9333,11,6578.18181818182,343.989191162111,0.0522924419953458
"336","195_429270",41.8167,-84.4167,11,5822.18181818182,281.166434049948,0.0482922799098967
"337","195_429345",41.9833,-74.3333,11,9807.27272727273,646.509410744978,0.0659214267537519
"338","195_429359",41.7,-72.5167,11,9627.54545454545,473.619755423349,0.0491942372704913
"339","195_429910",39.05,-95.6167,11,5374.45454545455,918.134125674061,0.170832987405313
"340","195_429959",40.6,-89.6333,11,4918.72727272727,459.401804721986,0.093398511291573
"341","195_430047",42.6167,-78.0833,11,8932.36363636364,422.714861987906,0.0473239647641566
"342","195_430083",41.75,-73.3333,11,9245.18181818182,641.076410138732,0.0693416768589639
"343","195_430597",37.3167,-100.483,11,2672.90909090909,414.002766789174,0.154888457747123
"344","195_430637",38.9,-95.8833,11,4209.45454545455,1113.16201548888,0.26444329151645
"345","195_430676",40.2167,-91.1833,11,5135,709.434422621288,0.138156654843483
"346","195_430774",42.6,-78.3667,11,6553.45454545455,238.374228320246,0.0363738279813936
"347","195_430778",42.5,-77.85,11,8781.18181818182,561.892662023952,0.0639882732937529
"348","195_430807",41.75,-73.9833,11,9479,518.001158299863,0.0546472368709635
"349","195_431543",41.55,-73.2167,11,6667.63636363636,355.875054682756,0.0533734947849901
"350","195_432270",41.5333,-73.5,11,8738.81818181818,696.416515912973,0.0796922995104674
"351","195_433408",32.0333,-110.3,11,1375.45454545455,258.487664555338,0.18792890351016
"352","195_433549",38.3167,-96.5,11,4081.63636363636,1026.94744487995,0.251601895266592
"353","195_433562",38.8,-94.9,11,4977.63636363636,700.60463497286,0.140750465439995
"354","195_433621",40.65,-87.7333,11,4722.27272727273,415.352402402849,0.0879560386260726
"355","195_433695",42.2,-77.95,11,6571.18181818182,386.880037784794,0.058875259959226
"356","195_434284",38.45,-95.7833,11,4178.54545454545,1151.3374278322,0.275535456142943
"357","195_434353",40.6667,-87.35,11,4838.27272727273,346.060136655204,0.0715255538830018
"358","195_434441",41.7,-75.7833,11,9508.18181818182,592.642019803155,0.0623296894333561
"359","195_434860",31.5167,-110.8,11,1797.72727272727,244.877149162224,0.136214849091503
"360","195_434984",37.2167,-99.2167,11,2570.72727272727,548.489943555776,0.213359833761706
"361","195_435175",41.55,-75.2333,11,8890.45454545455,555.688107419326,0.0625039028745088
"362","195_435877",42.0667,-78.8333,11,9222.27272727273,560.299578959166,0.0607550433096833
"363","195_435879",42.0833,-78.5833,11,8818.72727272727,599.919509752615,0.06802790144196
"364","195_436592",41.6333,-80.7833,11,6296.36363636364,517.734540614642,0.0822275475997843
"365","195_436634",41.35,-75.25,11,9181.72727272727,594.846382002798,0.0647858909695222
"366","195_437261",40.0833,-88.55,11,5855.63636363636,436.681639808058,0.0745745829641781
"367","195_437349",41.6667,-77.1667,11,9208.18181818182,608.039113574418,0.0660324834565959
"368","195_438604",35.7333,-102.25,11,1819.27272727273,514.043790140313,0.282554551846065
"369","195_438749",40.6833,-84.85,11,4707.27272727273,300.698217789561,0.0638794977922976
"370","195_439437",39.4333,-90.1667,11,5092.45454545455,845.613666355548,0.166052275736134
"371","195_439453",39.9,-88.1,11,4202.36363636364,485.608334509875,0.115556000510722
"372","195_439509",41.3167,-80.9833,11,6196.36363636364,455.177387998849,0.073458792077279
"373","195_439983",31.8333,-108.967,11,1559.63636363636,275.881232680758,0.176888176701349
"374","195_440172",39.55,-89.45,11,4371.81818181818,519.943808152731,0.118930794129342
"375","195_440250",41.5167,-79.35,11,9196.45454545455,550.359584932681,0.0598447567171093
"376","195_440253",41.6167,-79,11,9134.54545454545,545.661316869056,0.0597360119980058
"377","195_440272",41.2167,-76.4333,11,9098.90909090909,575.325378293962,0.0632301490811445
"378","195_441606",38.5667,-92.45,11,5585.81818181818,768.049063300232,0.137499832307508
"379","195_441633",39.4,-89.2,11,4487.54545454545,675.74053654289,0.150581324108579
"380","195_441639",39.6167,-88.3833,11,4888.45454545455,572.949275876384,0.117204582869474
"381","195_441731",41.1,-76.5167,11,6583.18181818182,268.141312811666,0.040731263425096
"382","195_442469",40.8167,-75.3667,11,9212.63636363636,656.028089753369,0.0712095934170168
"383","195_443194",40.8167,-75.9667,11,8783.09090909091,590.012449791605,0.0671759470439859
"384","195_443201",40.6667,-75.1,11,6413,305.877426430915,0.047696464436444
"385","195_443791",38.2833,-92.85,11,4441.63636363636,1064.92941294034,0.239760603019848
"386","195_443828",39.3667,-88.2667,11,5934.72727272727,439.437615802082,0.0740451238292776
"387","195_444558",39.3167,-88.2,11,4490.54545454545,600.140044262398,0.133645244288735
"388","195_444567",39.5667,-87.15,11,5783.09090909091,452.796080933891,0.0782965524927343
"389","195_444661",40.4667,-74.9167,11,6377.27272727273,454.733128529051,0.071305266055874
"390","195_445291",39.3333,-87.7833,11,5508.63636363636,720.009204486619,0.130705524372519
"391","195_446830",40.6833,-77.5167,11,8677.27272727273,753.878118916989,0.086879615590224
"392","195_447560",40.5833,-77.4,11,6836.81818181818,1347.95072745125,0.197160534565039
"393","195_448192",38.5333,-89.8167,11,4976.27272727273,1089.95395232176,0.219030188266854
"394","195_448276",40.6667,-79.2333,11,8479.63636363636,669.94048582352,0.0790058036800326
"395","195_448305",40.15,-75.4667,11,6272,379.865502513719,0.0605652905793556
"396","195_448891",37.45,-93.5167,11,5730.09090909091,692.351854846285,0.120827377057466
"397","195_449005",40.6333,-79.25,11,6300.54545454545,401.613337337386,0.0637426299412928
"398","195_449013",40.5833,-78.1833,11,8290.54545454545,757.161457502475,0.0913283042296508
"399","195_449606",36.9167,-95.1333,11,4556.09090909091,991.639496444696,0.217651384976987
"400","195_450344",37.15,-94.1167,11,3486.45454545455,1236.50170753108,0.354658777680943
"401","195_450367",37.9,-91.45,11,6923.63636363636,1808.80442683709,0.261250639380357
"402","195_451185",40.1667,-80.35,11,6069.63636363636,637.548158608787,0.105038938152602
"403","195_453298",37.9667,-89.75,11,6028.90909090909,612.55162305645,0.101602398347673
"404","195_454144",39.5,-75.1167,11,7303,358.985793590777,0.0491559350391315
"405","195_454742",37.3667,-91.5833,11,6869.72727272727,1623.2997314673,0.236297551128672
"406","195_454770",38.2167,-88.2333,11,5573.09090909091,740.473558548238,0.132865867545847
"407","195_454859",39.7333,-76.9667,11,6257.63636363636,466.051343250349,0.0744772173018252
"408","195_454861",39.7,-76.7333,11,6450.18181818182,417.244489042532,0.0646872446085784
"409","195_454867",39.5167,-75.9167,11,5413.63636363636,798.547465430487,0.147506668677336
"410","195_454869",39.5,-75.6833,11,6033.72727272727,869.110935486269,0.144042131207138
"411","195_455548",39.3333,-82.1667,11,7388.09090909091,1450.62693029913,0.196346654115228
"412","195_455559",39.65,-80.7833,11,8101.54545454545,1184.85917843737,0.146251006685717
"413","195_455588",39.65,-77.0333,11,6109.09090909091,516.336993550812,0.0845194483490912
"414","195_455592",39.5333,-76.4833,11,7525.63636363636,349.583258388405,0.046452318647441
"415","195_456276",39.25,-82.2833,11,7421.36363636364,1443.92280075683,0.194563003715626
"416","195_456302",39.8833,-79.0667,11,8549,806.145644409247,0.0942970691787633
"417","195_456319",39.55,-76.8167,11,5959.72727272727,419.813313488053,0.0704416988020895
"418","195_456323",39.45,-76.3,11,6294.81818181818,225.781229592638,0.0358677920586777
"419","195_456909",36.4,-94.1167,11,4791,886.70423479309,0.185077068418512
"420","195_457009",39.2667,-81.8833,11,6306,481.512824335967,0.0763578852419866
"421","195_457025",39.6,-79.8333,11,8721.90909090909,982.98051400274,0.112702448942893
"422","195_457027",39.65,-79.65,11,7008.81818181818,357.04000285173,0.0509415415822799
"423","195_457032",39.7833,-78.9667,11,8646,716.995397474768,0.0829279895298135
"424","195_457040",39.65,-77.85,11,6577.18181818182,361.109351355464,0.054903355470153
"425","195_457043",39.5833,-77.55,11,6216.27272727273,458.657844347852,0.0737834172454463
"426","195_457047",39.5167,-77.0333,11,6422.45454545455,344.396388957946,0.0536237954695515
"427","195_457057",39.2667,-75.7667,11,7623.90909090909,2131.37535195214,0.279564633646226
"428","195_457783",39.2667,-76.15,11,6528.45454545455,499.661157913313,0.0765359020935825
"429","195_458339",35.1833,-97.4333,11,3045.18181818182,848.385504140873,0.278599293833764
"430","195_458398",37.25,-90.45,11,7026.27272727273,1546.4537555911,0.220095890896533
"431","195_458518",39.0333,-75.4667,11,6663,613.745875749891,0.0921125432612773
"432","195_459221",39.6167,-78.8167,11,8553.45454545455,788.067429048602,0.092134403107034
"433","195_459820",35.8167,-94.8667,11,5464.09090909091,1392.66689876262,0.254876231368252
"434","195_459865",37.3,-89.5167,11,3730,480.601498125006,0.128847586628688
"435","195_459905",38.3667,-84.6,11,5237.36363636364,825.932596853675,0.157700067094659
"436","195_459915",38.6667,-83.4167,11,4005.27272727273,1222.1100679488,0.305125306356094
"437","195_459977",38.95,-75.5333,11,7216,317.622732183954,0.0440164540166234
"438","195_460638",38.4333,-84.1667,11,6324.81818181818,507.698890718075,0.0802709067870988
"439","195_460703",38.8833,-75.9333,11,6895.18181818182,402.76092615392,0.0584119370270825
"440","195_461326",37.2333,-89.25,11,4050.18181818182,898.604898515673,0.221867792325202
"441","195_461329",37.3167,-88.95,11,6243,612.950732114743,0.0981820810691564
"442","195_461425",39.0167,-76.85,11,6401,513.536172046332,0.080227491336718
"443","195_461433",38.7833,-75.8833,11,6362.90909090909,472.861809526939,0.0743153489655436
"444","195_462022",36.1,-93.2833,11,7076.63636363636,1728.52082849628,0.244257404178398
"445","195_462131",39.0833,-79.9333,11,9305.27272727273,758.202887215433,0.0814809957147439
"446","195_462136",39.2167,-79.25,11,8625.09090909091,440.748330580038,0.0511007171084407
"447","195_462828",38.2167,-83.95,11,6618.90909090909,573.952516249464,0.0867140654700596
"448","195_462872",39.1833,-78.4833,11,8202.27272727273,870.765306027875,0.106161467069068
"449","195_463575",38.5667,-81.8,11,5791.90909090909,699.901772328868,0.12084129107403
"450","195_463622",38.55,-75.7833,11,6582,469.562988319991,0.0713404722455167
"451","195_464250",37.0667,-88.5167,11,3285.90909090909,621.023261165869,0.18899587419628
"452","195_464316",38.7167,-80.3333,11,9306.72727272727,896.508794257936,0.0963291141973284
"453","195_464941",35.8167,-93.0667,11,6670.90909090909,1805.9225041261,0.270716101735992
"454","195_465071",38.6333,-77.0833,11,6516.72727272727,376.375634415697,0.0577553146946692
"455","195_465078",38.5,-76.23335,11,6656.45454545455,904.937496585965,0.135948873444034
"456","195_465801",38.6,-77.05,11,7400.90909090909,465.460729717439,0.0628923722748044
"457","195_465815",38.2333,-75.25,11,7223.63636363636,466.674677420422,0.0646038440929353
"458","195_466359",34.1333,-97.1833,11,3565.63636363636,1036.77251822444,0.290767877733641
"459","195_466518",38.8167,-78.5667,11,6992.81818181818,418.014549551046,0.0597776945835533
"460","195_466531",38.4833,-76.9667,11,8441.45454545455,1177.78175937959,0.139523556401045
"461","195_466542",38.1667,-75.5833,11,7979.45454545455,427.189504467599,0.0535361786992001
"462","195_467125",35.4167,-93.6,11,5117.81818181818,689.913301536043,0.13480613750349
"463","195_467132",35.6333,-92.7167,11,5606.63636363636,606.128744199988,0.108109159376062
"464","195_467889",36.4167,-89.4333,11,5305.54545454545,609.023211977403,0.114789933889951
"465","195_467925",37.4333,-85.1333,11,7139,1764.84101266941,0.247211235841072
"466","195_468603",35.9,-91.35,11,5603.45454545455,1389.70582236935,0.248008761576671
"467","195_468629",36.7,-88.2,11,6104.72727272727,725.856609931892,0.118900743228062
"468","195_468707",38.55,-78.55,11,8536.54545454545,1115.7509008409,0.130702859462523
"469","195_469349",36.3,-89.3667,11,6688.90909090909,1679.82674431296,0.251136130194387
"470","195_469371",36.9667,-86.6167,11,6063.36363636364,678.896055773971,0.111966904261266
"471","195_469387",37.3333,-84.75,11,6476.81818181818,508.429703731365,0.0784999191668891
"472","195_470003",33.55,-97.2667,11,3464.54545454545,1012.9846359779,0.29238601405817
"473","195_470039",34.9833,-94.0667,11,3002,1835.67949272197,0.611485507235834
"474","195_471620",38.2,-79.15,11,7148.18181818182,454.332657461869,0.0635591915564105
"475","195_471640",37.8667,-76.6833,11,5743.09090909091,1060.5890301663,0.184672164685302
"476","195_472985",35.5333,-90.6667,11,3643.36363636364,1034.09731386628,0.28383038781668
"477","195_473748",36.5,-86.65,11,6536.36363636364,743.509148931911,0.113749661171781
"478","195_473802",37.7833,-80.05,11,9413.36363636364,806.240072525209,0.0856484572008585
"479","195_474511",37.2333,-82.5,11,8100.54545454545,1159.32233340313,0.143116576520486
"480","195_474542",37.9,-78.6833,11,7884.45454545455,1240.89462595632,0.157384967952121
"481","195_475184",35.6833,-89.3333,11,4836.81818181818,774.175796338508,0.160058899722274
"482","195_475993",37.65,-79.6333,11,8179.09090909091,1202.59955550844,0.147033401251448
"483","195_476554",32.1667,-98.05,11,3227.63636363636,712.11196770273,0.220629552859679
"484","195_476643",35.55,-89.3667,11,5287.90909090909,722.608393882254,0.136652953267399
"485","195_476730",37.7,-78.8,11,7486.45454545455,1466.82619036042,0.195930688078647
"486","195_477414",36.5333,-84.3167,11,7996.90909090909,1573.41980758763,0.196753494343996
"487","195_477434",37.0167,-81.95,11,6710.81818181818,451.961020040848,0.0673481247436205
"488","195_478119",35.8667,-87.3333,11,6478.90909090909,1948.92157125655,0.300810143175367
"489","195_478785",33.7,-94.1333,11,6439.54545454545,1301.36638681321,0.202089789721823
"490","195_478795",34.05,-93.25,11,2624.81818181818,1669.98974956027,0.636230639184114
"491","195_478802",34.35,-92.6333,11,2062.27272727273,1606.4039399173,0.778948350852558
"492","195_478834",35.3667,-89.0833,11,4593,796.237527374841,0.173358921701468
"493","195_478836",35.3667,-88.8,11,3912,1269.49635682817,0.324513383647283
"494","195_478861",36.1,-85.7667,11,7113.72727272727,1949.93328557205,0.274108524380424
"495","195_479551",34.9333,-90.5,11,4064,785.94300047777,0.193391486338034
"496","195_479568",35.3833,-88.5333,11,5561.63636363636,1372.79366787054,0.246832690617149
"497","195_479582",35.8333,-86.8333,11,5056.45454545455,1117.97123072433,0.221097850415628
"498","195_479602",36.2833,-84.4167,11,7776.45454545455,1599.66561278514,0.205706289856754
"499","195_480248",33.6667,-93.6833,11,3161.90909090909,1452.33167386417,0.459321135462058
"500","195_480304",35.4833,-87.6833,11,6396.18181818182,1980.83850013987,0.30969077434746
"501","195_481046",35.7333,-86.1833,11,6604.54545454545,772.757059318951,0.117003821782635
"502","195_481791",36.0667,-84.3667,11,7372.72727272727,1835.03602639889,0.24889514538086
"503","195_482586",36.6167,-76.2833,11,6948.36363636364,508.815147716196,0.0732280540202815
"504","195_483166",33.3667,-93.4833,11,6037.90909090909,1260.44313275494,0.208754904020121
"505","195_483251",35.9167,-84.15,11,6033.45454545455,657.259212736705,0.108935802496742
"506","195_483904",33.5833,-92.7,11,5728.45454545455,1469.77368078465,0.256574206729266
"507","195_483960",35.3333,-86.6667,11,6540.27272727273,599.365679849804,0.0916423068032727
"508","195_485425",35.3833,-85.9167,11,5968.45454545455,731.7952396178,0.12261050730044
"509","195_486018",30.35,-99.1833,11,4016.72727272727,882.829891984757,0.219788358044367
"510","195_486228",36.35,-76.9833,11,5896.63636363636,526.596671604991,0.089304586399872
"511","195_486784",31.8,-95.8667,11,5678.90909090909,777.590567656971,0.136926046043201
