"","speciesname","REALM","X..0.","X.10.","X.25.","X.50.","X.75.","X.90.","X100.","nrecs","STR"
"163","Chlorurus microrhinos","Marine",23.140435218811,25.2414604779716,26.2153797225325,27.6137227920838,28.6436872357517,29.0768951315667,29.7484264373779,7792,3.8354346535951
"164","Chlorurus sordidus","Marine",23.003695487976,25.0035934419998,25.7822480783369,27.143774148517,28.4424481814479,28.9901922119834,29.7218446731567,17598,3.98659876998355
"165","Chromis acares","Marine",23.3310489654541,25.034876822332,25.972095212637,27.3550307982897,28.1351600061589,28.594707239933,29.1703386306763,5199,3.559830417601
"166","Chromis agilis","Marine",23.209023475647,24.7979582115248,25.6601999874744,27.0293088194456,27.8109962630406,28.499720399217,29.2110834121704,3250,3.70176218769225
"167","Chromis atripectoralis","Marine",22.755844116211,25.3957643736026,26.0395709543983,27.4922966952737,28.794945503136,29.0604799385564,29.7484264373779,3488,3.66471556495384
"168","Chromis iomelas","Marine",24.3831729888916,25.7697935268326,26.4030612014789,27.1511652998544,27.7689141719421,28.5857283415929,29.2416143417359,2130,2.81593481476035
"169","Chromis margaritifer","Marine",23.3444776535034,25.6678719927784,26.740016770541,27.8574404821193,28.6331357135472,28.9364019718556,29.6075344085694,8708,3.2685299790772
"170","Chromis vanderbilti","Marine",22.4730682373047,24.4867714924961,25.2953922873028,26.3468226659298,27.519493891482,28.3618668092628,28.9469795227051,7187,3.87509531676675
"171","Chromis viridis","Marine",23.6847839355469,26.2348820693314,27.292342493623,28.0731763890646,28.7441116312047,29.0922738168458,29.8081531524658,977,2.85739174751435
"172","Chromis xanthura","Marine",23.7160978317261,25.709987145707,26.6397038379781,27.6960076832436,28.5202316035967,28.8511395388712,29.5488529205322,2987,3.1411523931641
"173","Chrysiptera brownriggii","Marine",23.2328653335572,26.2542934315319,27.1994026091145,27.9084895255518,28.6216085905427,28.9221102106026,29.5392560958862,1517,2.66781677907065
"174","Cirrhilabrus exquisitus","Marine",23.7475852966309,26.6692354714021,27.4602713765715,27.9837736785028,28.586559332369,28.8655896454634,29.7205581665039,585,2.1963541740613
"175","Cirrhilabrus scottorum","Marine",22.6339063644409,25.6659343471631,26.6459227102063,27.443604352922,27.9479482542497,28.5285819927018,29.4140071868896,57,2.86264764553875
"176","Cirripectes variolosus","Marine",24.0601758956909,26.202116490056,27.3983329158104,27.982366066226,28.724005533757,29.0414169629079,29.6091985702515,1225,2.8393004728518
"177","Coris aygula","Marine",22.2436151504516,24.8011851068204,25.7844603744708,27.0960880057033,27.9330444936816,28.6297345219595,29.1508522033691,3803,3.8285494151391
"178","Coris gaimard","Marine",22.8169727325439,24.850257692457,25.72163126987,27.160696855461,28.259133443857,28.7955795461745,29.6096143722534,2327,3.9453218537175
"179","Ctenochaetus binotatus","Marine",23.8320302963257,26.4920513394378,27.3989838729713,28.066137300367,28.7483622471552,29.0859876445811,29.7379760742188,957,2.59393630514325
"180","Ctenochaetus flavicauda","Marine",23.4619693756104,25.7791211435389,26.7787731364176,27.5044959495594,28.0210084440167,28.6832060406295,29.4817934036254,755,2.90408489709055
"181","Ctenochaetus striatus","Marine",23.7284116744996,25.567379894195,26.5834018095346,27.6695403478906,28.6175096824138,29.0396063052174,29.7180099487305,10642,3.4722264110224
"182","Ctenogobiops feroculus","Marine",23.5887975692749,26.1658614590665,27.0207078175339,27.8023770782856,28.5366184229654,28.935372312366,29.7432012557984,33,2.76951085329955
"183","Dascyllus aruanus","Marine",23.1087512969971,25.5550809167104,26.6675844837827,27.7478467231219,28.7171028162141,29.0855196671936,29.7422428131104,1944,3.53043875048315
"184","Dascyllus flavicaudus","Marine",22.8124961853027,24.9980250537599,26.1486873001973,27.360565231446,27.7231510829597,27.9863350549199,28.8832883834839,159,2.98831000116004
"185","Dascyllus trimaculatus","Marine",22.9966125488281,25.5977110316285,26.8962863801848,27.9647079735112,28.7050190684431,29.0611146190801,29.7432012557984,1813,3.4634035874515
"186","Diodon hystrix","Marine",21.3088645935059,24.5996193373752,25.7810432386618,27.0492999058569,27.8901749117171,28.5347192890475,29.6161413192749,1671,3.9350999516723
"187","Echeneis naucrates","Marine",19.5187892913818,23.9476612331584,26.1593764755441,27.7088228172464,28.4700173871943,28.8307744529844,29.5941858291626,3552,4.8831132198259
"188","Epibulus insidiator","Marine",23.4092998504639,25.6392733651927,26.7861465556745,27.8550268907874,28.6715232112831,29.0776945029985,29.7317914962768,6889,3.4384211378058
"189","Epinephelus fasciatus","Marine",21.1873703002929,24.4887221316175,25.6177119195982,27.3136766136324,28.2313898506938,28.7068935106411,29.4215106964111,2554,4.21817137902355
"190","Epinephelus hexagonatus","Marine",23.7201633453369,25.9771034325639,26.8462450166335,27.6471192084913,28.4543989113106,28.8275323141223,29.4099349975586,480,2.8504288815584
"191","Epinephelus merra","Marine",22.8828716278076,25.7641184000541,26.8079989055087,27.7407828084217,28.6669394336277,29.0647270871454,29.7398023605347,1702,3.30060868709135
"192","Exallias brevis","Marine",22.6465358734131,24.7274240901413,25.8147970633729,27.3721429346514,28.2985027161966,28.9220430589173,29.7432012557984,450,4.1946189687759
"193","Fistularia commersonii","Marine",18.3242521286011,21.6365276477605,23.3365937058774,25.4241205707811,27.616747199937,28.4594954720509,29.4180479049683,1751,6.82296782429045
"194","Forcipiger flavissimus","Marine",22.1731414794922,24.543025003922,25.5005628408283,26.9475937911901,28.1327975381708,28.8285307811041,29.6216983795166,3477,4.28550577718215
"195","Forcipiger longirostris","Marine",22.8867626190186,24.9636757444217,26.0024591031784,27.4645220489724,28.430282316376,28.9509896455547,29.7379760742188,714,3.987313901133
"196","Fusigobius neophytus","Marine",23.1108980178833,25.4427014572281,26.5040639912739,27.6590055737407,28.6529784302511,29.0921793486762,29.7805948257446,455,3.6494778914481
"197","Gnathodentex aureolineatus","Marine",23.6350126266479,25.8139768175343,26.9203089509915,27.7645389835819,28.6517092175309,29.0389948017469,29.7484264373779,787,3.2250179842126
"198","Gnatholepis anjerensis","Marine",20.9509925842285,25.2882168803707,26.8349241699326,27.8920609090742,28.6198863012791,28.9499786131476,29.7454080581665,340,3.6617617327768
"199","Gomphosus varius","Marine",22.4635543823242,24.7128181391685,25.5932902099924,26.8584098280012,28.0459867073155,28.780240590693,29.7378778457642,11919,4.0674224515244
"200","Gymnothorax flavimarginatus","Marine",21.9199848175049,24.8916890385116,26.1604660072416,27.622188838023,28.5357766733112,28.9529427407281,29.7530364990234,804,4.06125370221645
"201","Gymnothorax javanicus","Marine",23.0412521362305,25.5575346007154,26.9871724824358,28.066946475,28.7891480727843,29.1487839583943,29.7484264373779,442,3.5912493576789
"202","Gymnothorax meleagris","Marine",22.186933517456,24.3414324975885,25.2898443686978,26.6336187142009,27.8187427123583,28.615627861516,29.4400615692139,382,4.2741953639275
"203","Halichoeres hortulanus","Marine",23.6226539611816,25.5767990126078,26.767977977221,27.8325635828473,28.6534932021611,29.0632987746225,29.7432012557984,7166,3.48649976201465
"204","Halichoeres margaritaceus","Marine",22.4009885787964,25.5146481024161,26.9635469192873,27.9833933274684,28.7073954431647,29.0544510652769,29.7432012557984,1505,3.53980296286075
"205","Halichoeres marginatus","Marine",23.5040931701661,25.8784021082975,27.0065918050463,27.9070582617122,28.7104259295979,29.0680446048323,29.7555675506592,815,3.18964249653485
"206","Halichoeres ornatissimus","Marine",23.0401878356934,24.6137422965556,25.4907510272234,26.9895033887488,27.8765408125329,28.4724806005965,29.0404100418091,7030,3.8587383040409
"207","Halichoeres trimaculatus","Marine",23.6998920440674,26.3637069867559,27.2222798046506,27.9256110306817,28.7014366492397,29.0448057958442,29.7484264373779,1247,2.6810988090883
"208","Hemigymnus fasciatus","Marine",23.1914501190186,25.2300400748607,26.0390467447441,27.3815855164502,28.5488976591416,29.0540251818748,29.7484264373779,6490,3.8239851070141
"209","Hemitaurichthys polylepis","Marine",23.3450613021851,25.9037496759813,27.068507561653,27.9107176622686,28.6487348479555,29.0149453619475,29.7378778457642,465,3.1111956859662
"210","Heniochus chrysostomus","Marine",23.7284116744996,25.8231657951815,26.9215510848242,27.8164883640039,28.7127386218087,29.1134696175964,29.7484264373779,758,3.29030382241485
"211","Hipposcarus longiceps","Marine",23.4134082794189,25.5271383452016,26.5661029798571,27.7948269454224,28.8022436031077,29.2386035590332,29.7484264373779,2050,3.71146521383155
"212","Hologymnosus annulatus","Marine",22.6974954605103,24.4278450661017,25.1299132122912,26.0596275754409,27.1133974750795,27.796737167857,28.9035654067993,251,3.36889210175525
"213","Hologymnosus doliatus","Marine",23.1920156478882,25.4371035080962,26.2636702973946,27.4368268542432,28.2817703793911,28.6381926753287,29.2225475311279,243,3.20108916723255
"214","Labroides bicolor","Marine",23.7005214691163,25.8217501924359,26.8787709823713,27.6993764907494,28.5603141518435,29.0014786183795,29.7484264373779,1008,3.1797284259436
"215","Labroides dimidiatus","Marine",22.8252048492431,25.2479099308029,26.3877498471262,27.7327807544165,28.6082358859283,28.9850881342326,29.7432012557984,6790,3.73717820342975
"216","Labroides rubrolabiatus","Marine",22.6846103668212,25.2377677179832,26.2719059379555,27.3248608183954,28.0410581597094,28.6295618682332,29.3145713806152,1540,3.39179415024995
"217","Lactoria cornuta","Marine",16.5267429351807,23.8415267930432,26.1371093815333,27.4110847731198,28.2023063290984,28.7305625801744,29.1764421463012,598,4.8890357871313
"218","Lepidozygus tapeinosoma","Marine",25.5675611495972,27.3382412972097,27.7236660100796,28.3818663273168,28.856543760153,29.1533899247628,29.7379760742188,794,1.81514862755315
"219","Lethrinus olivaceus","Marine",23.3610286712646,25.8527494716716,27.0319536258843,28.0869894131809,28.6864401489558,28.9874621258465,29.7484264373779,848,3.1347126541749
"220","Lethrinus xanthochilus","Marine",24.5542278289795,26.5759243509896,27.4247133021628,28.0607845157882,28.7202264811182,29.0853944104839,29.7484264373779,433,2.50947005949425
"221","Lutjanus bohar","Marine",23.5296468734741,25.5213848763937,26.6202176620537,27.7118964859443,28.5712798272591,28.9672542813313,29.7484264373779,18372,3.4458694049377
"222","Lutjanus fulvus","Marine",22.1120109558106,24.8820820403539,25.9428674320885,27.5140532464513,28.493137991348,28.9596078514307,29.7432012557984,1929,4.07752581107675
"223","Lutjanus kasmira","Marine",21.7674055099488,24.7391645954093,25.7292361341583,27.2017021892647,28.2224247957855,28.8403760403409,29.7432012557984,3267,4.1012114449316
"224","Lutjanus rivulatus","Marine",22.8404312133789,25.6571109085943,26.8415686090394,27.9334965873915,28.6765312513424,29.0916756666161,29.820972442627,216,3.4345647580218
"225","Macropharyngodon meleagris","Marine",23.5484142303467,26.4217031940283,27.3046088666277,27.9167106800652,28.5768644360129,28.8754770505634,29.5687656402588,1592,2.4537738565351
"226","Macropharyngodon ornatus","Marine",23.8999452590942,26.374170857799,27.3656061389649,28.1101697114787,28.7449134231748,29.1583388884031,29.820972442627,37,2.7841680306041
"227","Melichthys niger","Marine",23.007607460022,24.7580025508817,25.8335755253438,27.3435230735466,27.9925693921992,28.5748464084846,29.2834997177124,3869,3.8168438576028
"228","Melichthys vidua","Marine",23.0729970932007,24.9489352984639,26.0770556992356,27.6346637156638,28.5932750331316,29.0389503527941,29.7391185760498,4789,4.09001505433025
"229","Monotaxis grandoculis","Marine",23.2727556228637,25.1029946992448,26.072180022124,27.55529192953,28.5466339563537,29.0095565778243,29.7432012557984,5885,3.9065618785795
"230","Mulloidichthys flavolineatus","Marine",22.3965167999268,24.7938801883502,25.7362122648258,27.138768835323,28.3467335468732,28.97656339803,29.7360591888428,1460,4.1826832096798
"231","Mulloidichthys vanicolensis","Marine",21.0650081634521,24.1182110044902,25.2046203426693,26.6752496978144,28.0162241581133,28.682141119633,29.4996852874756,883,4.5639301151427
"232","Myripristis amaena","Marine",22.8092498779297,24.5412824430736,25.3722412228515,26.7284128473196,27.843429672799,28.9330476147238,29.7377796173096,396,4.39176517165015
"233","Myripristis berndti","Marine",22.6334857940674,24.6464345674342,25.7687525363995,27.4052242965228,28.3413622272957,28.8626650116399,29.576099395752,2659,4.21623044420565
"234","Myripristis kuntee","Marine",23.042691230774,24.9762740555595,25.9789085735387,27.3815385359578,28.3595284702973,28.954775346993,29.7432012557984,1222,3.9785012914335
"235","Myripristis murdjan","Marine",23.0150394439697,25.6006424273482,26.7442614202301,27.6910351456194,28.5946986617053,29.0272280889736,29.7422428131104,960,3.4265856616254
"236","Myripristis violacea","Marine",25.5739765167237,27.0606452515394,27.6647033993506,28.2220848105121,28.7475034123202,29.1137270082054,29.7432012557984,738,2.0530817566659
"237","Naso annulatus","Marine",22.8084058761597,25.4868923564906,26.5877833751615,28.0636854779336,28.8137030953926,29.1511204343398,29.7484264373779,644,3.6642280778492
"238","Naso brachycentron","Marine",25.5675611495972,27.3355516924793,27.9069990135636,28.5506979683001,28.9232509717322,29.2952644690426,29.7484264373779,113,1.9597127765633
"239","Naso brevirostris","Marine",21.8747158050538,24.6534036686935,25.5950321450214,26.967900672676,28.1747636677125,28.8400678548676,29.7379760742188,1527,4.18666418617415
"240","Naso hexacanthus","Marine",22.4909000396729,24.6718395523509,25.6901640717824,27.4121490277213,28.3920080700885,28.8158831416354,29.7370176315308,2233,4.14404358928455
"241","Naso lituratus","Marine",23.3168697357178,24.9399022974974,25.7820999388848,27.2107757155442,28.3318657640806,28.9498078973997,29.7432012557984,9286,4.00990559990235
"242","Naso unicornis","Marine",22.6914710998535,24.6668459722946,25.4109433283163,26.6806051320965,28.3103790693969,28.8739853370842,29.7484264373779,9088,4.2071393647897
"243","Naso vlamingii","Marine",25.0625667572021,26.935096762484,27.5828299729616,28.1618037487103,28.7376697652102,29.0520935290349,29.7379760742188,958,2.11699676655095
"244","Nemateleotris magnifica","Marine",23.6061296463012,25.7170340975111,26.7785217560814,27.6951602441706,28.5855819294761,28.9898850696982,29.7369194030762,1226,3.27285097218705
"245","Neocirrhites armatus","Marine",23.5387573242188,25.6567641416774,26.8300400833551,27.6009862552428,28.1283865428888,28.5660733576923,29.134877204895,1033,2.9093092160149
"246","Neoniphon argenteus","Marine",24.8861103057861,26.9665113106753,27.5922637851523,28.1688691191095,28.7762693179889,29.1677202087815,29.7484264373779,151,2.20120889810625
"247","Neoniphon sammara","Marine",22.8519115447998,25.360753245229,26.4832454869419,27.5786799245611,28.5294777208629,28.9870894528472,29.7378778457642,1576,3.6263362076182
"248","Novaculichthys taeniourus","Marine",22.3936614990234,24.8449138405693,25.7811378524221,27.338860023823,28.352026188826,28.811593148393,29.7369194030762,509,3.96667930782375
"249","Odonus niger","Marine",23.1574192047119,26.1479316532895,27.4276971200226,28.2283003030465,28.7896432667017,29.0547378330303,29.7484264373779,662,2.90680617974075
"250","Ostracion cubicus","Marine",20.3687019348144,24.6632947607484,25.8051536787305,27.1092943075882,28.4279812958435,28.9596764085937,29.7484264373779,648,4.29638164784525
"251","Ostracion meleagris","Marine",21.9269876480103,24.5029763960016,25.6284142385884,27.0444760585787,27.9932116151795,28.7508090176493,29.7054452896118,838,4.24783262164765
