"rarefyID","x","y","start","end"
"214_281669",-121.8892,46.74264,1978,2008
"214_281670",-121.793739998866,46.76279600006,1978,2008
"214_281672",-121.574125000232,46.9125025000472,1976,2008
"214_282397",-121.97675,46.551015,1927,2010
"214_282399",-121.8028,46.69637,1928,1957
"214_282400",-121.74545,46.77169,1978,2007
"214_282401",-121.548,46.82608,1977,2008
"214_283130",-121.5587,46.74178,1977,2007
"214_283852",-122.2755,46.17466,1977,2006
"214_283856",-121.856000000022,46.4537150000063,1927,2010
"214_284565",-123.989675000016,45.0702500000006,1935,2010
"214_285295",-123.921416666657,45.0483166666683,1935,2009
"214_285313",-122.0063,46.13538,1978,2006
"214_286040",-122.1777,45.97506,1980,2006
"214_286042",-122.0063,46.104,1981,1995
"214_287498",-122.1728,45.78876,1976,2006
"214_287500",-121.9053,45.87738,1914,1960
"214_288228",-122.0394,45.73345,1981,1991
"214_288229",-121.9704,45.8284,1947,2009
"214_288230",-121.8693,45.833245,1914,2009
"214_289688",-121.8503,45.64167,1981,2006
"214_291125",-123.969966666667,44.16313,1926,1970
"214_291127",-123.7755,44.2525,1926,1951
"214_291857",-123.7121,44.20524,1911,1951
"214_291874",-121.9065,45.3077533333333,1930,2005
"214_293329",-122.1728,44.94224,1977,2006
"214_296244",-122.2568,44.51405,1977,2007
"214_297700",-122.4257,44.1725733333202,1977,2009
"214_297702",-122.178933333332,44.2650533333336,1973,2009
"214_297703",-122.106549999998,44.3357024999999,1972,2009
"214_298431",-122.218442859071,44.2207128569442,1971,2010
"214_298432",-122.145650000067,44.2540300000832,1972,2009
"214_298434",-121.8521,44.42195,1976,2005
"214_298436",-121.6333,44.49077,1981,2006
"214_299156",-122.620633333333,43.8189500000001,1910,2007
"214_302807",-121.9899,43.76596,1981,2006
"214_304268",-121.610933333334,43.7070066666667,1938,2009
"214_310817",-122.7061,42.15192,1982,1997
"214_367714",-118.768400000025,36.5910350002549,1982,1997
"214_391899",-105.86375,39.903817500002,1938,2004
"215_2663741",-81.355833,30.15,2005,2008
"215_2700016",-96.792972,19.416667,2006,2008
"215_2702209",-96.366667,19.366667,2002,2008
"215_2710236",-95.655933,18.6,2003,2007
"215_362131",-88.937833,48.3,2003,2007
"215_370133",-92.031944,46.833333,1971,2008
"215_372352",-87.652222,47.4,2002,2008
"215_397290",-68.216667,44.35,2003,2008
"215_405301",-70.190556,43.883333,2004,2008
"215_408757",-95.858653,41.4,2002,2008
"215_409549",-87.916667,43.25,1999,2007
"215_409668",-71.499167,43.65,2005,2008
"215_411126",-71.730694,43.566667,2003,2008
"215_412479",-86.333333,43.233333,2005,2008
"215_414717",-79.540722,44.233333,2005,2008
"215_416240",-70.806667,42.783333,2006,2008
"215_416844",-87.805,42.466667,2000,2008
"215_416956",-72.5956,43,2003,2008
"215_419098",-78.966028,43.833333,2002,2008
"215_419150",-71.892556,42.683333,2002,2008
"215_419886",-71.076667,42.433333,2001,2008
"215_420609",-71.8875,42.483333,2002,2008
"215_423407",-88.078889,41.716667,2006,2008
"215_424042",-99.51574,38.40865,1973,2008
"215_424251",-72.625,42.266667,2003,2006
"215_424979",-72.863889,42.183333,2004,2008
"215_425000",-70.166667,41.716667,2006,2008
"215_426377",-81.170111,42.65,2001,2008
"215_426422",-75.050111,42.416667,1976,2008
"215_426438",-72.925,42.083333,2001,2008
"215_427167",-72.966944,42.016667,1974,2008
"215_427169",-72.725278,41.95,2003,2008
"215_428550",-83.1947994999564,42.075,1985,2008
"215_429281",-83.0455,42.016667,1974,2008
"215_429312",-78.861667,42.75,2002,2008
"215_430084",-73.170694,41.733333,1986,2008
"215_430814",-73.118611,41.6,1971,1985
"215_431535",-74.195472,41.733333,2002,2008
"215_432224",-79.64955,42.3,2003,2008
"215_432270",-73.498611,41.55,2002,2006
"215_432271",-73.335222,41.516667,1985,2008
"215_432272",-73.2615765001518,41.4791667499339,2001,2008
"215_432992",-74.451111,41.616667,2004,2008
"215_433002",-73.228278,41.383333,1999,2002
"215_433730",-73.359278,41.316667,1998,2007
"215_433733",-72.983139,41.3,1994,2004
"215_433734",-72.902778,41.266667,1976,2007
"215_434460",-73.333111,41.25,2002,2008
"215_434463",-72.901417,41.233333,1970,2008
"215_435916",-73.686111,41.166667,2002,2008
"215_435919",-73.264444,41.116667,1972,1989
"215_436641",-74.291083,41.25,1999,2008
"215_436646",-73.688667,41.083333,1971,2008
"215_438096",-74.841,41.15,2002,2008
"215_438103",-73.891614,40.975,2002,2008
"215_438826",-74.796483,41.1,2002,2008
"215_439557",-74.556472,40.95,1994,2008
"215_439558",-74.472111,40.933333,2001,2008
"215_439560",-74.212944,40.833333,1974,2008
"215_440283",-75.042556,41,2002,2008
"215_440297",-73.224889,40.616667,2003,2008
"215_441023",-73.641947,40.616667,2000,2008
"215_442468",-75.541194,40.8,2002,2008
"215_442471",-75.108667,40.733333,2002,2008
"215_443196",-75.733583,40.733333,2002,2008
"215_443197",-75.615278,40.783333,2002,2004
"215_443204",-74.626978,40.55,2005,2007
"215_443205",-74.556222,40.566667,2005,2008
"215_444653",-75.991528,40.633333,1966,2008
"215_447566",-76.621472,40.466667,2002,2008
"215_448307",-75.222694,40.116667,1992,2008
"215_449016",-77.826361,40.566667,1995,2008
"215_449017",-77.757028,40.533333,2001,2008
"215_450479",-77.276028,40.266667,1952,2008
"215_450494",-75.392,39.933333,2001,2008
"215_454845",-78.727833,40.066667,2002,2008
"215_454851",-77.958389,39.9,2003,2008
"215_455596",-76.007533,39.45,2003,2008
"215_457051",-76.549547,39.4,2004,2008
"215_459240",-76.483333,39.166667,1987,2008
"215_459252",-74.958,38.916667,1976,2008
"215_462147",-77.846944,39.1,2002,2008
"215_473811",-78.858444,38.016667,2002,2008
"215_475987",-80.422222,37.466667,2003,2008
"215_476752",-75.976667,37.15,2002,2008
"215_477452",-79.726833,37.433333,2005,2008
"215_479645",-79.164167,37.35,2002,2008
"215_480344",-82.883333,36.55,2004,2008
"215_484006",-81.0806995,36.433333,2003,2008
"215_486199",-80.478611,36.333333,1991,2008
"215_489888",-75.466667,35.633333,2003,2007
"215_490558",-82.719806,35.433333,2002,2008
"215_494206",-82.628056,35.1,2003,2008
"215_518831",-98.380556,26.166667,2000,2008
"215_87623",-147.335833,61.85,2003,2008
"216_328628",-80.9644685714086,53.1026700000104,2002,2005
"216_346138",-80.6056015015832,51.2846414996095,2002,2004
"216_305260",-85.4233452500861,55.0063412499911,2001,2003
"216_341684",-92.5933400002095,49.8742688888547,2003,2005
"216_343143",-92.5269112501474,49.7211875000897,2003,2005
"216_344680",-80.4481961111324,51.4681576665786,2001,2004
"216_346139",-80.4558630740163,51.3474507693518,2002,2004
"216_346780",-93.9496521089902,49.0462424443956,2003,2005
"216_347504",-94.6749481819032,48.7987854546684,2001,2005
"216_348998",-89.5491899976363,49.6184728560421,2001,2003
"216_348999",-89.4400930040409,49.6582180002806,2001,2003
"216_351187",-89.450265571751,49.405859570672,2001,2003
"216_351917",-89.3589655580847,49.3557288898969,2001,2003
"216_352662",-86.9769477502679,49.6579903749987,2003,2005
"216_353378",-89.0159600000046,49.2130912499999,2001,2003
"216_353392",-86.9031991006297,49.5832729989085,2001,2005
"216_354105",-89.3566892178917,49.1107348887324,2001,2003
"216_354106",-89.2197089010604,49.1302274002722,2001,2003
"216_354107",-89.0732291087293,49.1557721108214,2001,2003
"216_354109",-88.761258621536,49.2274015000123,2001,2003
"216_355597",-84.4013516715792,49.7495066668952,2003,2005
"216_355601",-83.7551160004133,49.8409450001166,2003,2005
"216_357024",-89.1338874998467,48.8605987500033,2001,2003
"216_357031",-88.1517685720493,49.0029628574018,2001,2003
"216_357751",-89.5093043989032,48.6837862000728,2001,2004
"216_357799",-82.3091460024776,49.841522000235,2001,2003
"216_357803",-81.6526209997919,49.9244405551773,2003,2005
"216_358509",-85.2479825003345,49.3259250001514,2001,2005
"216_359239",-85.1417899994537,49.2468712503703,2002,2005
"216_359240",-85.0162488888884,49.2513900000033,2003,2005
"216_359944",-88.7514212857214,48.5431439999503,2001,2004
"216_359971",-84.7922970056068,49.23116999992,2003,2005
"216_360674",-88.7145992002801,48.4978670993626,2001,2004
"216_360700",-84.8396527290289,49.1476690909583,2003,2005
"216_360701",-84.7106450000601,49.140912500009,2003,2005
"216_361403",-88.7794971430077,48.4022328550634,2001,2004
"216_361418",-86.5738352862166,48.7771659999642,2001,2004
"216_362132",-88.8132187143343,48.353665571496,2001,2003
"216_365072",-85.5741680001491,48.5392527997225,2001,2003
"216_365832",-80.8882745,49.1646692500002,2001,2003
"216_366532",-85.3663527499889,48.4301227498575,2001,2003
"216_366562",-80.8337067002962,49.1127324001977,2001,2003
"216_368727",-84.364107857155,48.3179241427287,2001,2003
"216_370912",-84.8377996665168,48.0221658885716,2001,2003
"216_374569",-83.4133950030051,47.863631249719,2002,2004
"216_374586",-80.8380115714317,48.2695805716528,2003,2005
"216_374587",-80.7058509944357,48.2911314284357,2003,2005
"216_374592",-79.8956300000001,48.3827074999999,2001,2003
"216_374593",-79.8158780000089,48.3995759996769,2003,2005
"216_375322",-79.8618655552603,48.3194144437928,2003,2005
"216_376027",-83.5368842842011,47.6899271429615,2001,2003
"216_376028",-83.4372983336356,47.703259999927,2001,2003
"216_376052",-79.8319266669762,48.2608788891383,2001,2005
"216_378208",-84.5603814283552,47.2863185713278,2002,2005
"216_379683",-82.2193057141208,47.5174757143038,2001,2003
"216_381147",-81.5211320002693,47.4631480000532,2001,2003
"216_383315",-84.4980485021942,46.7552044999327,2002,2004
"216_385503",-84.5049112514213,46.5163612500381,2003,2005
"216_386984",-81.3330016691222,46.8605799996127,2003,2005
"216_386985",-81.1870962746516,46.8831812726662,2002,2005
"216_387696",-83.8428639984396,46.376881249705,2002,2004
"216_387713",-81.4120666659263,46.8065166671375,2003,2005
"216_387720",-80.3827670030731,46.9325331667297,2001,2005
"216_388430",-83.2148716665343,46.4150449999745,2001,2004
"216_388450",-80.3139962500749,46.8532099980993,2001,2005
"216_389162",-82.830335000528,46.3815633322863,2003,2005
"216_389163",-82.718665114998,46.402711331978,2003,2005
"216_389183",-79.806025998906,46.8663199988123,2001,2003
"216_389884",-83.9094337516992,46.1341162495741,2003,2005
"216_389908",-80.4704161428122,46.7018197146701,2002,2005
"216_391358",-81.7288212504769,46.3234837498588,2002,2005
"216_391367",-80.4175600005684,46.5532780015243,2001,2003
"216_391374",-79.3936724282546,46.7377661428566,2001,2003
"216_391375",-79.2846745,46.7482531666666,2001,2003
"216_392087",-81.8241877719889,46.231169999906,2003,2005
"216_392088",-81.6861662508206,46.2592462490403,2002,2005
"216_392100",-79.9251319998422,46.576723666663,2001,2004
"216_392832",-79.5127608742502,46.5281429997411,2001,2003
"216_392835",-79.1140864014814,46.6365483999996,2001,2005
"216_393562",-79.4956279999404,46.4908960000271,2001,2003
"216_393563",-79.2960466666676,46.47161,2001,2003
"216_394293",-79.2996019998036,46.442434000174,2001,2003
"216_395004",-81.9510585727527,45.916437143264,2001,2005
"216_395022",-79.3169567755621,46.3423266664563,2002,2005
"216_395024",-79.0537300001271,46.3632299999268,2003,2005
"216_395733",-82.0080589983619,45.8374312503533,2002,2004
"216_395734",-81.8522081817066,45.8477363638733,2002,2005
"216_395740",-81.0025300029408,45.9688257142425,2003,2005
"216_395755",-78.8158342863172,46.3550071431328,2003,2005
"216_395763",-77.6677577795595,46.1635188888023,2001,2004
"216_396512",-74.88330687759,45.6289127501942,2001,2004
"216_396513",-74.7453602854643,45.60058542843,2001,2004
"216_397212",-79.1239792900104,46.1312009997062,2001,2004
"216_397213",-78.9703409995808,46.16630899981,2001,2004
"216_397219",-78.0844533330465,46.0891199998275,2001,2005
"216_397220",-77.9092542857196,46.0554642858655,2003,2005
"216_397228",-76.8090031100874,45.8511744443063,2001,2005
"216_397242",-74.8001139992226,45.5425239994081,2001,2004
"216_397243",-74.6707108765753,45.530422499627,2003,2005
"216_397244",-74.5161099983581,45.5065833329668,2001,2005
"216_397932",-80.5056675056932,45.8465025006496,2003,2005
"216_397933",-80.3664749998349,45.8562820001672,2001,2003
"216_397936",-79.920263001142,45.9228769985551,2001,2004
"216_397950",-77.8835858337936,45.9754781664174,2002,2005
"216_397951",-77.7393952505232,45.9435104993171,2002,2005
"216_397952",-77.6140812504425,45.9378172510546,2002,2005
"216_397958",-76.7805532499575,45.8047336251576,2001,2004
"216_397971",-74.8880455995664,45.4855535002966,2001,2005
"216_397972",-74.7633350061134,45.4739216668047,2001,2003
"216_397973",-74.5924540009167,45.438113833413,2002,2005
"216_397974",-74.4652403744909,45.4130358748977,2001,2004
"216_398670",-79.3108675006989,45.9546750007695,2001,2003
"216_398671",-79.0810828571628,45.9689299998675,2002,2005
"216_398678",-78.0625850002222,45.9226483322893,2003,2005
"216_398684",-77.2454511264922,45.7960251250781,2001,2005
"216_398687",-76.8129928580611,45.7243767140385,2001,2005
"216_398697",-75.3765999998665,45.5019160006962,2002,2005
"216_398700",-74.9644612858536,45.4275715715488,2002,2005
"216_398702",-74.6781503006781,45.3755390000735,2002,2004
"216_398703",-74.5152763584132,45.3528445454951,2002,2004
"216_399391",-80.4578162505275,45.7027350004566,2002,2005
"216_399401",-79.0535085740319,45.9379330011101,2002,2005
"216_399408",-78.0799499999629,45.8706839999325,2002,2005
"216_399415",-77.0054025564049,45.6794998890666,2001,2005
"216_399416",-76.8898825039161,45.655897625169,2001,2004
"216_399421",-76.1569616669986,45.5076116666722,2001,2005
"216_399422",-76.0475278569694,45.4889542856697,2003,2005
"216_399424",-75.6870371428396,45.4472357143212,2001,2004
"216_399425",-75.589456662477,45.4383333333198,2001,2004
"216_399426",-75.4528149991812,45.4232451437202,2002,2004
"216_399427",-75.3124262503089,45.4021912500661,2003,2005
"216_399428",-75.1688424990887,45.3791113746098,2002,2004
"216_399432",-74.5922797989093,45.2893908002988,2001,2005
"216_399433",-74.461736666199,45.2553249990314,2001,2004
"216_400125",-79.8352650022157,45.7250574998893,2001,2004
"216_400137",-78.1037200025824,45.7839471427899,2002,2004
"216_400141",-77.5196642869937,45.6852282852593,2001,2005
"216_400144",-77.0676468749773,45.6104263753324,2002,2004
"216_400145",-76.973913338213,45.5953186660761,2003,2005
"216_400146",-76.8020909990029,45.5692486000517,2001,2005
"216_400148",-76.5367160006561,45.5054141429239,2003,2005
"216_400150",-76.2410354993173,45.461098624121,2001,2005
"216_400151",-76.0925012490511,45.4500287492676,2001,2005
"216_400152",-75.9759224171776,45.4362919174273,2002,2004
"216_400154",-75.6840192235552,45.3890836671759,2002,2005
"216_400155",-75.5202689995888,45.3621150000741,2002,2005
"216_400156",-75.3948677785846,45.3407200002867,2001,2004
"216_400157",-75.2519830006965,45.3179160001838,2001,2005
"216_400158",-75.1128250009253,45.2837199998232,2003,2005
"216_400160",-74.8337038186513,45.2487498187146,2002,2005
"216_400162",-74.544533749138,45.1905772493783,2002,2004
"216_400862",-78.7712665734432,45.8169572855108,2002,2005
"216_400871",-77.4692693364068,45.608510999915,2002,2005
"216_400874",-77.035751222253,45.5429324449643,2003,2005
"216_400875",-76.9072737517876,45.4987337501582,2003,2005
"216_400876",-76.7382399986238,45.4800522224465,2001,2005
"216_400879",-76.3162700005092,45.4062037500652,2003,2005
"216_400880",-76.1648133988465,45.3844477999356,2001,2003
"216_400881",-76.0316437500087,45.3630924999297,2002,2004
"216_400882",-75.8772800823366,45.3416745004223,2001,2005
"216_400883",-75.7470371098903,45.3277637779838,2001,2005
"216_400884",-75.6028791657547,45.2875825002025,2002,2004
"216_400885",-75.4683977762296,45.267145555697,2002,2004
"216_400886",-75.3324777777908,45.2442766666762,2001,2004
"216_400891",-74.6307753334902,45.1278438334629,2002,2005
"216_400892",-74.5076001431537,45.1252460003381,2002,2004
"216_401571",-81.6743761660815,45.2337249998618,2001,2005
"216_401580",-80.3507499998867,45.4638928568663,2002,2004
"216_401591",-78.8492620000711,45.7049889999708,2001,2004
"216_401599",-77.6549414430189,45.5499965551055,2003,2005
"216_401608",-76.3985733348829,45.3478866665763,2002,2005
"216_401609",-76.2367526975115,45.3208660999967,2002,2005
"216_401611",-75.9718618186744,45.2678018175181,2002,2004
"216_401613",-75.6756227269161,45.2170554546373,2002,2005
"216_401614",-75.5384262502698,45.2001324993506,2002,2004
"216_401615",-75.4109026005667,45.181573900354,2002,2005
"216_401618",-74.9671399976625,45.1101228575131,2002,2005
"216_402301",-81.5965912482577,45.194137500621,2001,2005
"216_402302",-81.4669783342875,45.2172250002661,2002,2005
"216_402303",-81.3178010813819,45.2133207499527,2001,2005
"216_402309",-80.442875000002,45.3952500000188,2003,2005
"216_402318",-79.1651022227334,45.5910966658333,2001,2004
"216_402321",-78.7596837502164,45.655135000131,2002,2004
"216_402322",-78.5960933333376,45.592916666657,2002,2004
"216_402323",-78.4709828592091,45.5868242857561,2001,2003
"216_402324",-78.3140649982344,45.5829816656618,2001,2004
"216_402328",-77.7506556933015,45.4972038463091,2001,2005
"216_402333",-77.0282652857257,45.3441884260683,2001,2003
"216_402335",-76.7592391274446,45.3329113758547,2001,2004
"216_402338",-76.2987866226291,45.2425984993414,2002,2005
"216_402339",-76.187840000158,45.2232388886709,2001,2004
"216_402340",-76.0692822224218,45.2239122234135,2001,2004
"216_402341",-75.8849785981381,45.1886957002265,2001,2003
"216_402342",-75.7653616256178,45.1714401257206,2001,2005
"216_402343",-75.5990629985863,45.1301304161554,2002,2005
"216_402344",-75.4839417510124,45.1284184170708,2002,2005
"216_402347",-75.0577342871041,45.0452399992232,2003,2005
"216_403031",-81.5224335009752,45.1347842504469,2002,2005
"216_403040",-80.2296685706864,45.3500785720376,2002,2004
"216_403041",-80.1413266670508,45.3207533331815,2002,2005
"216_403048",-79.1285300018448,45.5457800000856,2001,2003
"216_403050",-78.806407997123,45.6029819999949,2002,2004
"216_403051",-78.6834071448152,45.5682471427179,2001,2004
"216_403052",-78.5576550016217,45.5722650000376,2001,2004
"216_403053",-78.4026999996083,45.5412320000128,2001,2003
"216_403058",-77.6796349994697,45.4025062499882,2002,2005
"216_403060",-77.3975320006809,45.3432589994129,2002,2005
"216_403062",-77.0469455000003,45.3101546666698,2001,2003
"216_403064",-76.828098376382,45.2586110000699,2001,2003
"216_403066",-76.5351984298035,45.2078758563987,2001,2005
"216_403067",-76.3933054432521,45.1908501110407,2001,2004
"216_403068",-76.2488976350744,45.1674291819064,2002,2004
"216_403069",-76.1303337517925,45.1466974998351,2003,2005
"216_403072",-75.692938999893,45.0711001998977,2003,2005
"216_403073",-75.5448661244248,45.0481128745344,2002,2005
"216_403074",-75.4050714296951,45.0220457144618,2003,2005
"216_403076",-75.1184912488467,44.9690137492402,2003,2005
"216_403761",-81.4495749014566,45.061383900053,2001,2003
"216_403762",-81.3155168002126,45.0813911006603,2001,2003
"216_403779",-78.9280072859349,45.49106114347,2002,2004
"216_403780",-78.7334599980376,45.5003800001573,2001,2004
"216_403788",-77.5930085716011,45.32072857207,2002,2005
"216_403789",-77.4587721663939,45.2919153334743,2002,2005
"216_403792",-77.0184009971346,45.2082539991624,2002,2005
"216_403793",-76.9177228583584,45.2122057146351,2001,2004
"216_403794",-76.6999242856936,45.1511885711097,2002,2005
"216_403795",-76.6337675994628,45.1509848004013,2003,2005
"216_403798",-76.1934600016097,45.0793688891397,2003,2005
"216_403800",-75.9090410001266,45.0258257133968,2003,2005
"216_403801",-75.7759024290428,45.010198571742,2003,2005
"216_403802",-75.6144534435711,44.9764597771671,2003,2005
"216_404492",-81.2318983311107,44.9915774996828,2001,2005
"216_404501",-79.9553608319341,45.2052658333079,2001,2005
"216_404506",-79.2389931089827,45.3538032232997,2001,2003
"216_404507",-79.1140660012318,45.3630001668513,2001,2003
"216_404508",-78.95811228315,45.3914701423955,2002,2004
"216_404510",-78.6932911108926,45.4212188883004,2001,2005
"216_404518",-77.5668871466616,45.2369357157058,2002,2004
"216_404525",-76.5530164020803,45.0568592000092,2002,2004
"216_404527",-76.267773750846,45.0165023749643,2002,2004
"216_404530",-75.8407852742424,44.9382837268148,2003,2005
"216_404532",-75.5655258761356,44.903733000258,2002,2005
"216_405222",-81.1608587485841,44.9330274990061,2002,2005
"216_405238",-78.8919937279875,45.3192234542602,2001,2004
"216_405242",-78.3000022203851,45.2893636668287,2002,2005
"216_405251",-77.0049700001156,45.0641450006376,2002,2005
"216_405256",-76.3442747774652,44.9482988897757,2002,2005
"216_405258",-76.0791050015075,44.900166833375,2003,2005
"216_405260",-75.783963556894,44.8577187779138,2001,2005
"216_405952",-81.0961894007493,44.8843189001519,2002,2005
"216_405960",-79.9637227134065,45.0632934275039,2003,2005
"216_405964",-79.3806622207709,45.1730533338107,2001,2005
"216_405965",-79.2633725001694,45.1841812495296,2003,2005
"216_405966",-79.1054511124994,45.1948733319552,2002,2005
"216_405967",-78.9689647279962,45.241608181445,2002,2004
"216_405968",-78.82657470062,45.271313899875,2001,2004
"216_405984",-76.5520337494074,44.8935187491313,2002,2005
"216_405985",-76.4103100014549,44.8635849995552,2003,2005
"216_405988",-75.9938397493609,44.808825833402,2003,2005
"216_405989",-75.8444399992755,44.7888180003082,2002,2005
"216_405990",-75.7259210001728,44.7691130004096,2002,2005
"216_405991",-75.5731410008961,44.7394297272148,2002,2005
"216_406680",-81.2644164283462,44.7655790000633,2002,2004
"216_406682",-81.0200500001912,44.7962766663053,2002,2005
"216_406695",-79.1699269977988,45.124116125015,2001,2005
"216_406696",-79.0419514279133,45.1518242865588,2002,2005
"216_406703",-78.024063333547,45.0720190001351,2003,2005
"216_406704",-77.8991337492817,45.0618173756224,2003,2005
"216_406705",-77.7555430904519,45.0311008184253,2003,2005
"216_406713",-76.6349598768535,44.8492412503499,2002,2005
"216_406714",-76.4882604540704,44.8093716364,2003,2005
"216_406719",-75.799637502794,44.7043924999615,2003,2005
"216_406720",-75.6268244411065,44.6799033337073,2002,2004
"216_407410",-81.2238636361911,44.7004681814973,2002,2004
"216_407419",-79.9509488578978,44.9215378580524,2001,2003
"216_407422",-79.5231678569996,44.9771902856722,2001,2003
"216_407427",-78.8084039949213,45.1135042855986,2002,2005
"216_407431",-78.2373523324959,45.0235704984801,2003,2005
"216_407433",-77.9805395731626,44.9935815720241,2001,2005
"216_407436",-77.5268433734207,44.9197922503312,2002,2005
"216_407438",-77.2351318878258,44.8717298890533,2002,2004
"216_407443",-76.5642702527338,44.7460772494779,2002,2005
"216_407444",-76.4230900012254,44.7207511101874,2002,2005
"216_407445",-76.2941728202617,44.694060817195,2003,2005
"216_407446",-76.131286248651,44.6696099993723,2002,2005
"216_407448",-75.8565762994239,44.6316317998666,2002,2005
"216_407449",-75.7180662490796,44.6013574997689,2003,2005
"216_408139",-81.2546540000219,44.6258380014236,2002,2005
"216_408140",-81.1615238925178,44.6383498887551,2002,2005
"216_408143",-80.7407454994991,44.6709779999343,2002,2005
"216_408148",-80.011227623852,44.8175357496133,2001,2005
"216_408149",-79.8737149987729,44.8558870006309,2002,2004
"216_408150",-79.7597957776661,44.8740535556404,2001,2003
"216_408151",-79.5897516653054,44.8860066647444,2001,2005
"216_408153",-79.315165890696,44.9552247789611,2002,2004
"216_408154",-79.2007145467453,44.958938272221,2002,2005
"216_408157",-78.740638886227,45.0373944446539,2002,2004
"216_408158",-78.6138303017879,45.0246403005835,2003,2005
"216_408161",-78.1816249993694,44.9476987502901,2001,2004
"216_408162",-78.0524121264723,44.9267798755253,2001,2004
"216_408163",-77.8996356664224,44.8980621110085,2002,2005
"216_408168",-77.1814752229307,44.778863110772,2001,2005
"216_408169",-77.0545545445972,44.7460154542599,2002,2004
"216_408171",-76.7812962517223,44.7147375008641,2003,2005
"216_408172",-76.6341523766437,44.682662499621,2001,2004
"216_408175",-76.2125865452435,44.6123325450962,2002,2005
"216_408177",-75.9437082871741,44.570518714941,2002,2005
"216_408178",-75.78900444523,44.5380444441213,2002,2005
"216_408872",-80.7756884970051,44.6313464998031,2002,2004
"216_408873",-80.6571289992943,44.6382911669033,2003,2005
"216_408877",-80.0880151674601,44.7521985000561,2002,2005
"216_408879",-79.7961609957126,44.7842939995515,2001,2004
"216_408880",-79.6800100017652,44.7936914277095,2002,2005
"216_408887",-78.6788450824144,44.9549192502658,2001,2005
"216_408888",-78.52397714029,44.9399271430984,2001,2005
"216_408890",-78.2488428563329,44.8771728571525,2002,2005
"216_408891",-78.0888502810089,44.8514887144461,2001,2005
"216_408892",-77.9770381415976,44.8347657144712,2001,2004
"216_408896",-77.4052820001681,44.7065459999166,2001,2005
"216_408898",-77.1253211119575,44.6875877771857,2003,2005
"216_408899",-76.9811966647431,44.6668041668415,2002,2004
"216_408901",-76.6949677748268,44.6204755553884,2003,2005
"216_408902",-76.5582955977939,44.585890899683,2001,2005
"216_408903",-76.4400941124484,44.5671151105141,2001,2005
"216_408905",-76.1489609101419,44.5173890904286,2002,2005
"216_408906",-76.0103614304182,44.4880199993065,2002,2005
"216_409597",-81.4048373719327,44.4324101248108,2002,2005
"216_409599",-81.1407347005739,44.4936549010337,2003,2005
"216_409600",-80.9868299974342,44.5030155556452,2001,2005
"216_409602",-80.7063480005643,44.5430959992208,2001,2003
"216_409608",-79.8692855543589,44.6984366673097,2003,2005
"216_409609",-79.7418338760307,44.7140173749028,2001,2004
"216_409610",-79.5977717506048,44.7456915001084,2002,2005
"216_409614",-79.03649874909,44.8523638758825,2001,2004
"216_409616",-78.7545178768016,44.8814876242434,2002,2004
"216_409617",-78.6011497130833,44.8690925716633,2001,2004
"216_409621",-78.0572072749105,44.7688863640005,2001,2005
"216_409622",-77.8868742478889,44.7256049980716,2002,2005
"216_409628",-77.051428331694,44.5921116670083,2002,2004
"216_409629",-76.9240822210518,44.5805411123349,2002,2004
"216_409630",-76.7772825006543,44.5530512494924,2003,2005
"216_409633",-76.372841428216,44.4845728571868,2003,2005
"216_409634",-76.2204989004667,44.4553432995538,2002,2005
"216_409635",-76.088333832954,44.434382833343,2001,2003
"216_409636",-75.9542885002997,44.422314500708,2002,2004
"216_410326",-81.4732063981918,44.3476300000124,2003,2005
"216_410327",-81.3662699008344,44.3529321995422,2003,2005
"216_410329",-81.065648374689,44.4111388749371,2001,2005
"216_410337",-79.9612339017858,44.6073123002082,2003,2005
"216_410338",-79.7973287989937,44.6261540993604,2001,2004
"216_410340",-79.5296711255011,44.6766270001797,2003,2005
"216_410341",-79.3979640009509,44.6998029998429,2002,2005
"216_410342",-79.2466692724863,44.7321809094862,2001,2003
"216_410344",-78.9571751002746,44.7623937992298,2002,2004
"216_410345",-78.8186782492296,44.8029423747619,2002,2004
"216_410349",-78.258530001008,44.7319666666467,2002,2005
"216_410350",-78.0909046216367,44.7056712498286,2002,2005
"216_410351",-77.9403864439901,44.6676125551698,2002,2005
"216_410354",-77.5440885712471,44.5907585702544,2002,2005
"216_410357",-77.1198339975235,44.5334034545403,2002,2005
"216_410361",-76.5599201400834,44.4291227129226,2002,2005
"216_410362",-76.4229662487881,44.4197275006121,2001,2005
"216_410363",-76.2748677964831,44.3795630989104,2002,2005
"216_410364",-76.1556766671666,44.3677711107676,2002,2005
"216_410365",-76.0268728597432,44.358687142925,2001,2003
"216_411055",-81.5493080002413,44.269210000913,2002,2005
"216_411056",-81.396052997595,44.295427000642,2003,2005
"216_411058",-81.1314174994267,44.3370800008903,2003,2005
"216_411059",-80.9894614984666,44.3578637496206,2001,2005
"216_411066",-80.0002296235782,44.5134913749049,2001,2005
"216_411067",-79.8762218175703,44.538004635912,2001,2003
"216_411068",-79.7312249985259,44.5694100000747,2001,2005
"216_411070",-79.4572299991906,44.6229588893151,2001,2004
"216_411072",-79.1552012473602,44.6806150009447,2003,2005
"216_411080",-78.0161824983084,44.6149576255084,2001,2003
"216_411081",-77.91550011234,44.5943311115987,2001,2003
"216_411082",-77.771955001647,44.5588779988016,2001,2005
